Sample Name	Name	Start Mass - 1	End Mass - 1	Expected RT	RSD%	20191017_CS00000004-1	20191017_CS00000004-2	20191017_CS00000004-3	20191017_CS00000004-4	20191017_CS00000004-5	20191017_CS00000004-6	20191017_CS00000004-7	20191017_S00041674	20191017_S00041675	20191017_S00041676	20191017_S00041677	20191017_S00041678	20191017_S00041679	20191017_S00041680	20191017_S00041681	20191017_S00041682	20191017_S00041683	20191017_S00041684	20191017_S00041685	20191017_S00041686	20191017_S00041687	20191017_S00041688	20191017_S00041689	20191017_S00041690	20191017_S00041691	20191017_S00041692	20191017_S00041693	20191017_S00041694	20191017_S00041695	20191017_S00041696	20191017_S00041697	20191017_S00041698	20191017_S00041699	20191017_S00041700	20191017_S00041701	20191017_S00041702	20191017_S00041703	20191017_S00041704	20191017_S00041705	20191017_S00041706	20191017_S00041707	20191017_S00041708	20191017_S00041709	20191017_S00041710	20191017_S00041711	20191017_S00041712	20191017_S00041713	20191017_S00041714	20191017_S00041715	20191017_S00041716	20191017_S00041717	20191017_S00041718	20191017_S00041719	20191017_S00041720	20191017_S00041721	20191017_S00041722	20191017_S00041723	20191017_S00041724	20191017_S00041725	20191017_S00041726	20191017_S00041727	20191017_S00041728	20191017_S00041729	20191017_S00041730	20191017_S00041731	20191017_S00041732	20191017_S00041733	20191017_S00041734	20191017_S00041735	20191017_S00041736	20191017_S00041737	20191017_CS00000001-1	20191017_CS00000001-2	20191017_CS00000001-3	20191017_CS00000001-5	20191017_CS00000001-6	20191017_CS00000001-7	20191017_CS00000001-8	20191017_CS00000001-4
SM d34:3; [M+Hac-H]-@4.85	SM d34:3; [M+Hac-H]-@4.85	757.5476	757.5526	4.85	10.45857786	7780.324767	7712.558626	7645.624693	6002.912798	9712.696386	7078.598118	11808.92706	16000.79838	15583.8999	16875.27921	7161.107975	12861.70993	12558.38185	10110.83887	21926.6559	24056.78355	16470.81699	13305.368	14574.01272	18072.95791	19770.76219	7828.25213	16466.14847	19609.1351	10713.72492	20679.20974	11865.67036	13556.68309	13050.55235	21841.55996	17086.56524	8580.454149	12824.61349	24665.48437	10288.49943	6976.772888	14492.5363	17363.34816	19215.78178	8633.377819	7063.635483	16513.73494	8442.43591	17874.90834	17350.82261	15825.49348	18035.08887	20475.08892	15106.96348	13583.49639	10927.95633	7152.307518	14112.12461	11097.31017	10211.37553	14592.66754	8851.423833	19394.80478	13775.2766	7784.019232	7654.087657	9939.185816	13100.5165	10365.79973	11192.61978	6478.583869	9938.975864	9382.677403	14657.17203	16004.03989	14971.35199	11649.02118	9448.940103	12062.87728	8846.842874	10840.6546	10172.54444	10356.09504	9780.756311
SM d35:2; [M+Hac-H]-@5.73	SM d35:2; [M+Hac-H]-@5.73	773.5789	773.5839	5.73	25.4444594	15422.63982	19903.8593	21505.17255	21248.42729	17535.05838	18252.52943	27292.50314	37253.36638	27708.77183	32175.38011	22434.91468	43684.16577	36704.62381	15625.91221	32145.43044	34945.80993	40402.68746	33841.84668	29539.61345	38722.18926	36665.8773	19883.17692	35992.63825	39776.268	19308.15548	20607.25363	27967.80098	37556.08608	21410.26984	12907.85422	44156.95837	21140.02927	29531.29716	36227.97972	24728.28309	19416.71806	22769.23567	36890.53924	22163.24523	32846.34967	19151.10578	32219.78871	13410.95633	27684.72324	41340.65312	10427.88249	35988.57611	45576.72128	33462.07323	26870.78943	21222.30294	14178.01752	28549.89901	22087.20916	23413.17765	21046.6776	30435.53345	35365.94495	35565.02683	27975.693	19625.09719	16790.33317	25195.59133	28152.80526	23841.81957	18221.57634	28312.90255	23130.45173	33552.57706	36077.4492	21370.77022	29903.49908	24646.35817	28468.37628	15874.16816	20045.04206	17960.18135	15437.90382	20845.74707
SM d36:0; [M+Hac-H]-@6.80	SM d36:0; [M+Hac-H]-@6.80	791.6259	791.6309	6.8	20.05227438	42855.21183	29963.14912	26595.65543	17862.56167	33399.23972	28602.94266	17745.34795	62474.88581	83779.45758	66930.75597	50924.66959	100827.6998	43176.523	74366.04095	126805.366	97381.62791	86788.35965	81878.04723	152764.0384	96314.12415	31214.53825	115953.7556	112580.8326	52588.08984	66600.75082	49477.86174	67418.9892	95511.20401	67432.39089	78687.76413	122608.3622	65271.52027	106587.6876	118185.3286	88653.555	49499.26542	35655.85474	134296.0322	57372.93588	55802.39974	93882.89592	55738.79538	34285.7156	82356.73729	73904.72051	56409.97865	48189.63911	117674.3994	102470.7857	59052.65104	75397.56649	59238.29581	38401.82212	47343.40933	37366.49806	54394.34496	79881.42013	45714.6744	59185.07704	87164.76402	25567.32735	61699.93973	38371.3241	27696.69526	59875.72045	50227.69784	78867.23451	57606.72612	144662.6019	97160.65024	63872.33408	68493.40703	58584.22318	54786.94617	47924.91547	42911.3958	57131.57337	35233.65694	47500.83846
SM d36:1; [M+Hac-H]-@6.54	SM d36:1; [M+Hac-H]-@6.54	789.6102	789.6152	6.54	15.449813	218691.5461	225804.9854	205817.327	216688.0791	228594.2301	211890.9	207611.4209	486314.1117	520531.7398	506252.0082	358524.5359	668624.1503	448709.9158	541924.3193	793535.7525	613986.3134	555114.9509	509648.9852	987338.8421	574579.8399	501780.8911	643540.861	681238.0743	662112.7649	512649.2985	430659.0339	469412.6109	402468.739	644920.9424	535785.1682	811460.9383	381140.3855	625418.2277	614885.8495	582772.4367	369559.0602	323984.0612	794406.6305	442028.4504	473367.4987	702501.1754	732089.5819	493705.0987	477853.5411	511053.4289	466082.7227	520010.1165	964970.8245	614477.0117	500824.4739	386008.0179	354831.1416	468857.0751	351797.8578	325288.8605	383472.8933	654840.2179	630033.6311	688864.5121	424889.9723	258135.848	404495.8332	423397.6058	386408.6438	537550.3986	303084.1485	458459.2631	374534.0768	665739.6973	563031.757	430933.1012	418045.4305	354995.1706	331729.1586	285915.2477	321788.7345	361013.6703	247104.7465	323935.7192
SM d36:2; [M+Hac-H]-@6.04	SM d36:2; [M+Hac-H]-@6.04	787.5946	787.5996	6.04	20.21971869	176178.7861	223933.568	185015.0571	203201.2451	201886.5955	208393.5152	218713.773	509271.8294	538922.9585	466012.6712	361123.681	744712.2144	313038.365	374617.6915	552218.5166	488819.9335	922596.0009	505580.7463	598983.2753	529019.0516	456621.467	332975.7863	515290.2273	401085.4263	529730.9846	344025.1076	441107.1346	444269.8855	399449.602	294076.6201	571794.6132	368791.487	411343.0728	667024.4059	446357.2564	360023.2	348628.5532	505657.7508	350161.3318	465599.841	495014.6246	671522.5324	314490.0764	437880.2812	380142.1213	217323.2743	448804.3078	815318.1822	393919.0549	377154.8768	254318.4258	371959.6504	482886.3536	294019.318	308582.2381	327312.0273	343534.3507	660766.5958	537710.6758	554553.1596	229114.5619	289187.5105	478363.3942	326488.4401	437743.022	227045.2901	417603.2794	243473.8347	424455.4381	393315.7199	369801.8079	326103.709	386761.491	257436.1748	209081.69	343677.8258	324434.8901	232911.1979	295417.5121
SM d36:3; [M+Hac-H]-@5.57	SM d36:3; [M+Hac-H]-@5.57	785.5789	785.5839	5.57	10.09854374	47269.51585	43954.50503	49211.0619	49666.8729	41815.82819	41435.01904	47479.44921	84373.23084	108537.5029	75134.31006	67100.30507	86794.83529	70518.25746	47691.18445	65997.77053	86623.66046	67867.22617	56667.9031	60589.30822	79974.81164	74558.30504	46113.38456	78540.04462	76509.86299	49570.87632	54788.04407	66438.40272	47143.58458	38320.85536	27329.42682	73633.41521	54038.97699	49886.25034	112103.2071	49748.05196	49176.71158	51228.93693	80384.75963	43419.66704	64125.50644	38202.648	52135.65754	43527.73675	67737.40674	59939.89865	29949.29958	53615.38633	89571.01001	45580.33655	46357.60839	57105.70821	52357.3824	83709.97508	42804.52119	48182.47734	61638.05481	52547.96027	91506.2378	92103.32391	83787.64402	47198.33506	43867.80018	51431.78051	55792.61445	56036.36162	43704.70156	53128.13948	61838.50754	109660.7869	56190.82511	66737.33134	60259.57401	57381.2068	53637.47719	46561.90191	53003.62471	57797.51847	45322.68455	57274.22435
SM d36:4; [M+Hac-H]-@5.04	SM d36:4; [M+Hac-H]-@5.04	783.5633	783.5683	5.04	31.39664085	6430.498808	2594.903384	4432.64272	3605.102576	7759.044405	4216.641896	2967.623073	12821.56931	13565.71388	6980.856816	9642.222158	16754.35603	11597.58682	7920.661787	11042.51015	10535.86197	9705.803471	12070.68132	12412.80113	17991.16156	17291.12516	8923.621821	11897.90679	11024.90917	5054.295245	N/A	15859.21298	20249.86445	8587.416525	10281.90307	11458.40335	3046.125398	8344.078216	8672.790065	9752.424467	6258.841342	9334.729402	7262.816917	N/A	6134.323853	12690.15442	11105.90242	6249.747469	15825.30595	13596.18389	11468.6318	13961.98932	15862.53824	N/A	7678.015326	9802.307343	10318.40001	16138.93051	6062.476109	10318.94056	7253.6434	16885.60155	13433.64888	20024.59993	8678.566246	4857.818324	5461.449044	8277.582365	7383.729862	N/A	4999.019619	9564.331542	8313.867426	12845.74404	13254.17729	13284.18761	9059.017242	9670.149011	3569.348772	6856.985216	6394.35822	8296.313868	6012.973859	11126.17114
SM d37:1; [M+Hac-H]-@6.90	SM d37:1; [M+Hac-H]-@6.90	803.6259	803.6309	6.9	26.90192194	16344.47477	16129.0534	18945.04054	19128.35424	23997.92863	15355.10157	20576.91576	42014.06649	30657.18983	26674.11813	21080.86766	51533.76026	32971.22559	41060.33874	50352.61488	44345.34461	28326.92776	32753.20568	44582.54235	44453.95242	30795.37118	41821.08104	42444.7696	45137.60564	38524.70812	29193.87538	35126.35242	45539.32374	24946.77849	21320.33992	61696.50484	28968.33427	44624.13973	48054.63674	36830.84765	22053.7349	29828.29932	42193.60192	36127.12722	37558.70166	32654.71977	49423.85849	29093.16902	32787.54869	30956.23432	28899.88019	60492.07154	59079.58	41773.67657	42949.31981	31301.61782	25874.003	25084.62838	32668.63041	25451.06003	38591.29655	33346.46083	34444.47728	46319.18918	33373.51635	23808.40308	19660.18592	31138.93117	34473.12609	47406.64166	22620.31063	35315.80358	35307.07283	46327.94904	39411.67371	35664.89236	49843.83355	27732.31951	31069.0133	34374.20201	33677.85599	24140.35822	21967.94202	30795.68688
SM d38:0; [M+Hac-H]-@7.42	SM d38:0; [M+Hac-H]-@7.42	819.6572	819.6622	7.42	42.51975811	68730.03743	54065.94665	62631.95619	47889.75029	29975.7734	80288.51592	67242.24818	53472.1784	39577.27089	75236.1768	67355.67658	82196.50772	58995.79092	51563.67718	95638.35718	87989.52164	34246.07666	113836.1442	50272.09229	39477.38403	44186.15836	91742.50486	105570.7212	79618.67737	157923.0013	64350.94067	38815.82907	86392.88582	65260.5679	64207.09732	83513.55428	49648.77796	101214.402	48646.00755	63534.97919	43273.14485	37189.40626	84655.029	101369.4734	28694.88761	51822.53321	92754.22816	71655.31092	55311.39671	88792.54048	86763.14293	127057.9022	106139.5567	99326.86165	91756.37713	78119.6131	64449.10768	76478.30751	32024.50218	54179.42319	78469.03657	60472.22319	52466.89876	91073.05999	61209.54385	30862.70818	54810.43703	34463.18251	50209.91006	70663.9513	63311.72124	66596.09833	40070.05814	87921.67322	80743.8146	115260.0033	64137.67289	88898.08212	32078.70138	109801.2588	59272.60332	47768.94795	43198.78506	45109.61537
SM d38:1; [M+Hac-H]-@7.15	SM d38:1; [M+Hac-H]-@7.15	817.6415	817.6465	7.15	13.87781876	313045.2764	290290.0257	242912.4744	270184.2666	272575.4307	282072.7863	282269.3556	408536.6344	405527.6523	360494.5597	334361.8934	462626.2911	382658.2004	463372.8228	743796.9112	647804.6296	368480.6832	453684.7402	603843.5185	433348.4506	569779.4253	393890.1965	546626.6109	462561.6225	446436.0299	552109.6606	490879.0863	426183.437	583877.4541	413997.1394	618954.9683	307175.6448	513416.6132	501807.1288	436150.9847	300945.5941	336162.281	581007.2582	420850.934	362353.7305	502413.5884	630608.3047	538926.4706	457602.4491	488093.91	577347.6328	698343.5353	914172.5887	576506.7116	674269.7892	399633.7715	306869.4403	401695.5199	339385.6832	406159.8445	495687.5148	549461.7398	569074.7424	649749.031	364947.4459	223753.2811	333658.5112	350068.8585	353790.9852	446897.3839	271133.0941	411966.4877	313393.9359	464865.1345	420321.0434	490370.1743	439683.7342	368639.2395	322681.1395	309808.2784	329072.617	307096.7668	293423.4812	359114.552
SM d38:2; [M+Hac-H]-@6.73	SM d38:2; [M+Hac-H]-@6.73	815.6259	815.6309	6.73	9.969186702	69193.74586	67605.46216	51652.27463	57261.37219	52905.73765	58255.33192	59481.32592	120916.1161	90172.79216	85375.02675	99970.10815	137182.4435	78020.66494	97375.19332	107341.1314	113773.9018	102895.1368	96691.37579	115153.9003	99962.8899	141465.2198	64064.56846	118868.8675	134459.7482	129809.2867	89897.13219	109631.4633	98021.6311	87714.26496	67151.41827	120657.5191	79062.39028	84569.20094	126403.6096	98226.48733	82702.83031	88487.90404	131617.3426	105427.7925	92815.04053	67547.65933	119900.7243	96175.23361	100110.5178	105231.9287	66767.53737	105884.3107	179933.2107	107419.3603	93926.17251	72823.9486	89160.45152	85500.78805	67064.36958	87934.96701	96587.55923	116017.5137	106308.0621	124549.9916	97697.05925	47136.20317	68099.99149	96123.80631	84462.80234	95217.46341	52294.46301	91479.15603	84538.42876	117482.2819	97286.10162	68592.31237	75775.86989	69074.72638	69253.9754	71876.0619	68127.84403	66800.87797	54599.90408	77044.14613
SM d38:3; [M+Hac-H]-@6.15	SM d38:3; [M+Hac-H]-@6.15	813.6102	813.6152	6.15	17.74736265	4811.093098	6362.279281	10542.75618	9649.102201	8446.010958	6369.778012	5100.379366	26514.67812	18621.49126	21183.62087	17284.82035	14481.16198	14304.41794	12860.35494	27901.47124	19826.42248	16692.07434	26445.83208	17202.79107	13901.65852	16405.44481	13901.32866	25842.02435	13003.40136	14448.62607	16605.83263	15098.30275	18504.33496	7494.179316	10381.9756	22414.49983	10884.44016	10214.02223	31470.3593	17985.57035	17124.14619	11043.43848	24271.43536	31975.51546	10394.56117	5153.951663	17477.55751	18377.26739	19073.49354	26000.65864	8408.42587	18355.13812	28191.19015	6670.239791	22945.6255	6039.294988	12983.64792	19340.14833	9852.208727	9907.404135	23792.48244	10531.04049	24640.87133	18191.12498	12539.55153	12697.06875	18002.59468	12896.38151	12616.96	13716.63356	7663.43016	13168.51754	11378.02839	15835.94572	11373.41466	14762.00886	12939.4691	15248.21881	15101.56522	11497.18261	10648.12453	8939.114446	12086.79548	14303.03573
SM d38:4; [M+Hac-H]-@5.72	SM d38:4; [M+Hac-H]-@5.72	811.5946	811.5996	5.72	41.86685461	3241.429216	2073.729932	2328.532514	3879.696095	3720.756473	2516.220674	3156.824845	8288.065081	8492.751148	9532.364441	6246.220122	5470.242358	6282.228272	12031.51168	9790.735993	10031.46336	5760.917602	9081.031596	10659.76923	7187.880152	3675.14373	5248.641739	11855.77579	5991.980977	6620.332661	8148.869136	8814.624983	8975.387581	3378.871836	N/A	9015.619367	6627.377531	5275.977405	13217.97841	5873.546671	3743.507531	8216.107968	12014.80359	5278.43672	2684.696654	5113.62364	8786.583192	6153.626824	18098.30461	24250.0144	4772.303627	3412.204433	10721.50175	3045.14819	6024.716937	2629.089653	7995.759435	5266.471846	4608.791906	4553.892066	5287.615563	5271.818553	8543.248842	10935.62089	7024.100158	2057.500221	7045.50849	9989.437206	5231.198752	7907.848716	2758.801335	11045.23804	6207.227067	15333.61519	7896.011471	6052.513582	6567.109738	3967.852874	6118.96011	2152.08794	4298.379416	4472.121305	2199.350685	7456.815017
SM d39:1; [M+Hac-H]-@7.47	SM d39:1; [M+Hac-H]-@7.47	831.6572	831.6622	7.47	13.81012481	599329.849	586331.6192	605207.5797	521170.0817	572739.4949	578896.2231	546728.3456	370467.853	241042.5547	292246.1621	501094.2186	546380.8417	537769.2946	544406.547	772157.2749	801929.7073	453321.0622	367684.5782	296392.5698	332457.1251	389752.2826	225856.168	351375.8051	391800.7434	304701.8659	375534.2807	327568.4442	273987.496	333875.8774	227799.0185	441009.6854	298721.1863	363345.6031	332366.8385	229926.1449	211045.9427	248132.1235	392746.6396	371157.9372	261228.9607	290279.9615	300790.3136	236606.6595	277409.2281	269322.9924	324290.2456	475377.1919	918911.4757	707785.955	773277.7528	634828.3947	375710.915	518162.3641	437552.9304	593912.5511	480707.2207	595297.2614	671874.7973	609611.3101	478805.8299	347079.2093	278987.1601	611184.4977	614369.1231	681543.1649	329452.2979	629722.2947	468324.156	696245.8238	566907.3617	606245.5063	422313.2668	404412.5503	362629.4802	305694.4859	347496.5738	324442.1509	331233.9875	446984.6424
SM d39:2; [M+Hac-H]-@7.05	SM d39:2; [M+Hac-H]-@7.05	829.6415	829.6465	7.05	21.69798922	25677.29284	20167.01797	17204.04985	21387.47336	9289.675499	22007.37825	24907.19254	30663.58123	23431.36694	21791.01602	28975.37627	41867.11165	23174.48361	21653.97653	41970.99693	36103.6391	24850.06439	35415.74355	36903.62301	28139.00746	41181.84938	22671.73592	32317.697	44087.48982	31027.40881	34581.18138	31624.33057	27139.91646	37085.41662	20926.81993	57049.72175	23132.54274	30420.85258	30217.06496	32444.12322	17028.26699	31607.53154	43953.77428	35138.38674	26040.99116	42039.75454	36416.40202	22189.11899	37052.68997	32615.75325	20562.62029	32990.6569	45578.12514	29557.76724	38265.94397	17882.53958	16719.38209	30128.02702	27296.35731	33164.58127	19003.82788	45880.39335	27515.80084	61803.17152	29236.83295	24389.02469	18807.72013	28758.83876	23888.66035	23698.73886	31106.94928	30675.08529	20507.01316	36968.99199	25456.33684	20819.29612	21987.14379	24288.8755	21961.0358	31802.59698	34576.32956	24355.68279	17765.52784	24850.59317
SM d40:0; [M+Hac-H]-@7.91	SM d40:0; [M+Hac-H]-@7.91	847.6885	847.6935	7.91	21.90493408	146020.844	158993.2497	137741.7625	124112.0653	143414.9708	131778.7182	164217.0795	172589.8107	195518.5919	203687.6798	180696.8035	220364.6571	235481.1727	219765.3146	301042.0265	313711.1092	160718.8753	209324.2156	213516.7962	244558.685	218384.2412	263361.9158	214925.7869	186047.0818	169235.3897	234901.7461	237762.6977	247573.8497	192635.9089	210290.921	243622.1874	147343.4406	252896.7298	249039.9771	161561.3094	136549.8161	135146.9161	218934.8183	162359.7512	150104.501	258139.627	278634.1319	236236.4705	177723.3979	266162.7844	318006.7139	279040.6416	387583.7104	348461.8744	211421.322	293663.6073	131984.2531	189816.945	150820.0451	148453.3896	230812.5803	237503.1145	231855.5582	318528.7897	210198.6832	176374.2481	153676.7058	165066.2019	155039.3666	190246.5583	252065.2494	191408.5936	187745.8893	251924.7602	245748.557	244685.8012	199076.8456	215272.4105	173386.6743	186304.1767	141836.0997	126657.1931	116990.7745	144272.8294
SM d40:1; [M+Hac-H]-@7.70	SM d40:1; [M+Hac-H]-@7.70	845.6728	845.6778	7.7	12.8142164	1104342.766	970952.6671	1126827.901	974173.4129	986833.9497	1097920.133	970128.8586	1383049.958	1256721.938	1117594.811	997499.1925	1587259.013	1388048.719	1422541.06	1560780.088	1861647.263	944105.3647	1316777.435	1520188.775	1425476.356	1728297.371	1103140.097	1437698.866	1443282.949	1194302.504	1629557.932	1656093.239	1208100.75	1517105.709	1295556.345	1515551.149	988059.8401	1495813.576	1510345.852	1003949.017	993096.4549	1036408.339	1496823.732	1356253.66	1014967.403	1631322.117	1503236.652	1629098.635	1200439.303	1308340.33	1890330.45	1635684.308	2142663.182	1573317.665	1596342.446	1465950.594	981307.215	1107739.244	1201754.435	1148038.783	1257206.987	1262703.311	1693392.866	1727024.705	1186561.833	856203.578	962167.8666	1024953.684	1132379.019	1365791.013	989899.0731	1121642.391	1133411.339	1306936.047	1504875.705	1714244.646	1314443.805	1032051.62	1058987.575	956098.7195	983721.8703	962520.8281	865288.0393	1052382.795
SM d40:2; [M+Hac-H]-@7.27	SM d40:2; [M+Hac-H]-@7.27	843.6572	843.6622	7.27	8.033896704	486435.8897	456562.4531	453325.2358	458604.2577	435292.8195	449139.1893	411935.7229	614469.0517	568720.5826	552502.2794	531008.3688	614439.7567	594521.2706	539934.5334	839724.9995	819563.9523	550652.3153	598217.0195	641577.8167	560104.34	798798.743	426330.6352	678667.1687	651869.0764	573455.6173	574519.9303	609731.7317	541241.7945	668160.6908	434749.2085	633774.9743	430411.2158	582310.8528	701909.6228	545495.0876	383977.0461	428979.2448	658793.0443	614958.5519	552734.3363	525008.7151	663451.8135	653474.5957	550376.557	564241.8146	637108.7412	679393.2555	1039616.646	631684.222	684192.0206	537636.518	390557.1135	561984.9404	491147.9769	581195.3263	577447.2425	692256.7354	818832.8411	757811.6333	503810.851	414936.1321	380823.3953	509884.9487	441666.0158	564884.4407	429978.8167	535049.2385	497573.5718	708529.8826	689481.6536	610579.2298	538726.0563	492593.3433	482072.5838	438125.4598	498262.1427	461458.2423	414511.5246	471155.0742
SM d40:3; [M+Hac-H]-@6.80	SM d40:3; [M+Hac-H]-@6.80	841.6415	841.6465	6.8	13.4265801	22448.01586	19419.43565	24679.63998	32080.28449	30874.60376	32667.98666	31121.1138	63454.7507	64539.94544	72765.55481	52915.05735	65830.91879	32924.99607	56162.35661	86573.43356	64475.2088	50973.15686	64836.00054	74503.43945	45854.70427	63912.84247	33749.5714	70047.29612	86415.01682	59549.52757	37183.80432	63190.07018	63982.28935	53923.55374	22666.26364	70640.14272	31967.68779	63112.79921	82146.79513	75164.71068	39581.35429	41897.56756	72035.65845	56380.29982	46736.16771	38337.61145	62453.61825	43145.28406	64209.67924	62699.59975	30882.51107	56951.94602	72147.40571	44276.56247	52733.6684	27840.0214	55617.54759	62763.99211	31482.41978	60177.96993	47711.739	58321.152	77729.8767	72868.32833	47724.79114	33378.83592	34312.52646	49527.05307	44829.41614	48040.73288	32885.96047	50564.55889	52195.10381	64621.90222	45287.8081	37027.09695	40742.98963	32834.31678	34473.99367	32662.35306	38913.10157	44615.05232	32067.70192	42947.12852
SM d41:1; [M+Hac-H]-@7.93	SM d41:1; [M+Hac-H]-@7.93	859.6885	859.6935	7.93	12.80896192	747949.6816	715149.6541	682434.4765	697542.1951	719337.0089	644597.6803	662005.1811	1031471.231	1179169.253	1090931.711	1038248.485	1159639.28	1293812.596	1059144.946	1716815.718	1440242.684	793956.7726	1305902.983	1543193.623	1346282.873	1621617.743	953163.4273	1359673.954	1499756.557	851700.1631	1222803.389	1430186.344	1115121.41	1575704.111	1005117.151	1499348.2	971207.472	1343741.072	1400056.613	1082212.427	795821.0302	770613.2448	1330883.554	1231725.719	899389.4868	1416007.155	1394753.985	1125268.956	1086591.062	1115289.423	1409171.957	1502954.142	1994927.694	1511117.979	1312005.821	1452670.718	736282.0634	1045117.263	1023551.96	870895.3058	886117.7613	1392961.583	1397800.52	1787799.655	975541.9715	845631.4996	718187.4742	971993.6666	843204.3825	1203200.627	710657.3762	1035556.323	1029188.942	1310658.436	1340839.639	1461616.142	1049181.759	963923.5274	1004039.648	766181.4241	801362.4148	817266.8532	765574.9926	944940.9601
SM d41:2; [M+Hac-H]-@7.55	SM d41:2; [M+Hac-H]-@7.55	857.6728	857.6778	7.55	11.80919248	587369.2778	602631.879	645115.9925	550535.1395	574157.3699	599305.8626	539223.4614	734931.6975	572140.8723	657575.0547	772422.301	1119320.989	937513.7924	709226.0286	1215842.7	1081695.954	886299.1527	706339.4325	660969.2193	627667.1267	897602.1424	432965.5071	745797.6559	782323.997	518366.6453	667803.9766	614951.8097	611131.6234	756620.0896	395297.8219	785478.6546	456171.5828	565581.1114	672513.6782	595124.8677	390368.0698	489928.7337	735795.2349	616179.0094	638054.1051	606173.7841	617344.7481	547126.7046	575496.0561	512957.5452	627427.0654	661519.9603	1303767.947	899949.6338	836050.1122	695179.0538	583412.8258	823825.9406	738501.4172	781525.1879	719265.7041	1280668.48	932554.6698	1177910.811	695792.7945	803716.5055	607129.4424	940813.4782	794386.3762	926075.7998	489161.6617	872225.8769	808203.4268	1082234.931	939805.3242	691461.4587	721726.9675	654726.6735	628120.7681	552278.1129	559743.1444	551625.88	526769.8409	682709.6859
