Sample Name	Name	Start Mass - 1	End Mass - 1	Expected RT	RSD%	20190913_CS00000004-1	20190913_CS00000004-2	20190913_CS00000004-3	20190913_CS00000004-4	20190913_CS00000004-5	20190913_CS00000004-6	20190913_CS00000004-7	20190913_S00041674	20190913_S00041675	20190913_S00041676	20190913_S00041677	20190913_S00041678	20190913_S00041679	20190913_S00041680	20190913_S00041681	20190913_S00041682	20190913_S00041683	20190913_S00041684	20190913_S00041685	20190913_S00041686	20190913_S00041687	20190913_S00041688	20190913_S00041689	20190913_S00041690	20190913_S00041691	20190913_S00041692	20190913_S00041693	20190913_S00041694	20190913_S00041695	20190913_S00041696	20190913_S00041697	20190913_S00041698	20190913_S00041699	20190913_S00041700	20190913_S00041701	20190913_S00041702	20190913_S00041703	20190913_S00041704	20190913_S00041705	20190913_S00041706	20190913_S00041707	20190913_S00041708	20190913_S00041709	20190913_S00041710	20190913_S00041711	20190913_S00041712	20190913_S00041713	20190913_S00041714	20190913_S00041715	20190913_S00041716	20190913_S00041717	20190913_S00041718	20190913_S00041719	20190913_S00041720	20190913_S00041721	20190913_S00041722	20190913_S00041723	20190913_S00041724	20190913_S00041725	20190913_S00041726	20190913_S00041727	20190913_S00041728	20190913_S00041729	20190913_S00041730	20190913_S00041731	20190913_S00041732	20190913_S00041733	20190913_S00041734	20190913_S00041735	20190913_S00041736	20190913_S00041737	20190913_CS00000001-1	20190913_CS00000001-2	20190913_CS00000001-3	20190913_CS00000001-5	20190913_CS00000001-6	20190913_CS00000001-7	20190913_CS00000001-8	20190913_CS00000001-4
PC 35:6; [M+H]+@6.21	PC 35:6; [M+H]+@6.21	764.5225	764.5235	6.21	3.71357081	204926.3664	230945.5873	170809.4348	211013.8657	190997.9095	214827.7211	187254.2123	439738.5264	472160.6316	523805.5834	700271.8723	301354.8318	511400.2312	498420.777	587350.1746	589720.5717	512200.2873	518736.2998	630272.7667	347305.4288	388714.8692	658956.9765	395187.9082	550322.6846	284828.7335	448733.9394	307241.1761	399663.1408	847833.0177	549173.9273	332289.882	513510.148	541995.7839	390132.6233	601327.2796	248112.8967	447100.7531	432962.5725	204740.7878	743756.5398	347588.3796	333165.8932	566402.3713	269619.2743	323590.2942	671505.7091	198363.7579	379093.9019	581473.1254	184964.6838	552176.2714	434356.4831	469559.2976	740417.0471	323179.6749	324929.6573	709408.8049	333226.7763	534904.0015	390400.8177	480070.7114	386565.3692	470545.7222	399702.5305	436008.931	571488.0935	695054.0033	635968.5544	390184.1131	710830.8709	315688.7057	488600.7037	490511.4884	441537.1215	451615.8241	477354.7214	483255.1178	468608.4306	467507.8746
PC 35:7; [M+H]+@5.79	PC 35:7; [M+H]+@5.79	762.5069	762.5079	5.79	29.54869026	5781.496899	9592.114058	4351.517237	4930.236649	1809.351343	4824.22636	3163.964528	28164.34706	29763.94244	25880.83308	33397.77444	12260.84407	48151.26327	30877.30874	62035.11264	55836.58507	10177.64115	39850.06409	21430.6249	26503.44873	33894.44039	21256.47492	39127.79631	35702.4921	6667.795735	41877.6753	35873.0479	26893.47013	112961.6062	28319.31875	23808.97528	23245.21931	26700.55728	17087.103	25917.57854	3247.829599	18379.82918	13025.46259	5843.940013	16170.17153	41105.89179	20621.55444	48933.93808	13959.17313	18182.17343	116556.3033	14186.24838	37878.38546	49036.80805	14803.47847	70734.20544	31773.64946	35222.80487	53984.23087	11984.18985	27119.94835	64806.50531	35050.69802	62283.43206	16131.20334	11191.16814	31722.41994	14968.91707	14530.59118	57164.12535	12253.03595	26478.10666	27730.24968	23469.51886	48153.38595	50494.38009	34641.25413	39725.67951	22640.39668	41253.57977	21641.73939	29353.33211	19890.04519	22763.72654
PC 35:7e; [M+H]+@6.56	PC 35:7e; [M+H]+@6.56	748.5276	748.5286	6.56	12.4887742	232745.6915	244500.3983	217042.1264	221088.4452	210583.2351	233635.2335	216845.2095	331100.0797	217577.999	232530.8023	219903.9609	333958.4227	280117.2509	276189.2966	305795.2435	364039.3041	360934.3332	390263.484	312053.6511	294426.4012	232403.6273	284915.3255	356255.4396	319474.4724	142009.4004	352188.3648	243645.4839	296131.2739	295261.2845	207905.9553	305968.843	268425.9765	277542.7429	312751.6155	333367.6729	230470.3563	195173.9757	257316.3858	90574.34725	249319.5202	189595.0684	189552.576	315330.9651	161804.4908	117359.5692	326799.2831	162607.6644	331935.9657	341219.1872	155060.2877	192318.6664	233627.8939	232577.194	385280.4406	162764.1601	127674.7322	265529.1843	183535.1835	343325.1311	168940.799	220018.924	260998.3431	294723.6105	195488.4913	162215.3911	305499.1474	362962.3631	228062.7617	280041.356	398318.8396	197701.235	278431.321	336454.8203	275904.8608	236300.9765	282152.3584	231927.6582	249661.6895	255403.888
PC 36:0; [M+H]+@7.25	PC 36:0; [M+H]+@7.25	790.6321	790.6331	7.25	12.39546568	323818.9563	275279.5339	257917.2758	240300.9225	311621.3758	231992.8465	215966.7457	15519.48357	N/A	275564.3554	11881.92867	10840.13633	21687.06599	11085.60622	418706.6437	317935.0397	194793.8651	334533.1676	285630.2084	217705.3895	249265.875	372427.7203	488002.9312	195434.9754	13708.0567	15609.17361	263385.1998	276621.8778	677530.1233	518614.1066	327641.922	N/A	206134.4197	153279.3121	18412.99303	20498.88934	18997.50944	14698.61307	304572.4671	10933.63473	546561.5543	328707.5384	563076.4649	200285.8046	25536.56556	634418.8795	316098.6965	346102.5437	358751.0262	20081.27752	16095.49821	21913.79039	394960.3439	413621.2614	23394.60383	9712.878806	401076.4295	408225.6049	453767.4145	14745.6225	353401.289	19024.10726	18299.00862	6577.43319	314338.0704	22536.12945	16704.28949	11384.68187	233852.3334	306945.2605	528881.4665	359909.4499	369030.2242	287026.4408	332027.4531	300002.0176	277718.9325	N/A	375522.7394
PC 36:0e; [M+H]+@8.67	PC 36:0e; [M+H]+@8.67	776.6528	776.6538	8.67	34.70403336	11498.45704	18518.40707	12622.97393	13781.23579	12423.63328	10668.28956	14018.62559	18737.34741	N/A	13171.96493	18887.43934	9999.935538	11821.61017	13788.97827	18675.38874	21057.914	14502.73898	26930.76431	18023.557	19209.11115	25780.34311	6615.891915	25565.17956	23090.08065	4736.72263	12844.95704	36355.88028	7981.552567	19812.84193	31898.03145	19295.8036	15415.11067	26294.02878	11881.3101	13574.53104	10417.97538	20139.41212	N/A	29741.15769	20622.16025	14874.07067	29689.22212	14130.71042	31231.39252	27087.73156	40756.38383	10821.7384	19313.96147	25368.04677	21908.07536	N/A	14376.60943	25404.05691	11550.32753	8653.966641	6644.395948	26293.23967	24009.84167	18383.44907	13411.54894	13803.04624	11710.30059	18927.23902	N/A	32673.9472	11006.59789	12841.65482	5412.849842	N/A	10963.17975	18055.85996	26378.24375	N/A	N/A	20774.21815	15077.80748	11568.08361	N/A	13476.47656
PC 36:1; [M+H]+@7.58	PC 36:1; [M+H]+@7.58	788.6164	788.6174	7.58	11.15532611	3944358.941	3633885.034	3390270.259	3357970.691	3655452.83	3284184.868	3328373.181	3187914.566	3940003.063	3515507.478	3335482.085	2673568.945	4503938.806	3260357.214	5440725.435	5056660.379	2883061.912	5050035.508	4322475.024	3481936.31	4302929.268	5310987.878	6801578.306	2933580.25	2616450.033	5479142.359	3684218.323	3732214.899	9392510.703	8462380.223	4155879.553	2637370.325	3340828.499	2593016.6	4364679.145	2290856.852	2779225.723	2996430.502	4405973.109	2228399.576	8631275.119	5130257.28	7796356.631	3159345.576	4571993.247	10483683.78	5225871.045	4923483.314	5893610.558	5080887.118	4336428.881	3050074.209	5418835.284	6467566.521	2789772.914	3319861.344	6618068.241	4741565.881	6797117.795	3272745.502	4633565.494	2895552.334	3285352.316	2385032.636	5271835.061	2826262.488	3386922.341	2859540.167	3298398.259	5245922.166	6932038.285	5319593.276	5427445.712	4580117.143	4239185.295	4223559.64	4176071.66	4171539.194	4607820.918
PC 36:1e; [M+H]+@8.07	PC 36:1e; [M+H]+@8.07	774.6372	774.6382	8.07	35.3123306	72601.5734	65302.57863	71059.25733	72911.52806	69870.53324	64540.59757	71279.46895	114465.9249	152505.8748	165567.6661	80650.50047	94973.95685	61017.74943	79255.05554	132433.146	92130.72672	106483.089	124428.9451	124557.2635	100167.3302	92218.47366	38757.31276	130018.0838	83549.49759	91523.2147	88972.10613	87875.16561	85005.66907	145611.5778	119385.5769	96084.74323	63510.44701	102066.1796	67050.85608	128248.5122	90233.28762	108657.3964	80117.63727	87436.00244	103658.7188	77818.99598	121889.1959	181057.4168	82002.65325	85136.91901	89370.1229	110631.9308	N/A	121804.0783	88139.12534	100058.5424	54696.36963	161863.7849	99242.98173	65834.93486	73495.17026	86663.03421	95646.87392	72819.68685	82488.15991	87765.87712	42519.20875	85542.68673	85231.41198	105547.6613	53198.76177	54837.38561	62226.54236	76378.75731	78716.62221	135587.6026	185471.524	97525.41863	82188.82247	143211.6712	76248.00723	95369.92529	85529.3212	90394.6077
PC 36:2; [M+H]+@4.75	PC 36:2; [M+H]+@4.75	786.6008	786.6018	4.75	60.69734016	199.6984494	N/A	12987.75288	15024.66595	15667.08655	N/A	20035.69656	13183.97268	N/A	37728.69048	5616.374155	N/A	23309.45254	N/A	N/A	N/A	N/A	N/A	29528.12889	N/A	16925.94718	N/A	N/A	N/A	15379.02404	25335.48304	7345.971213	N/A	27185.32808	N/A	N/A	22989.22672	N/A	18218.27982	25779.89539	44069.68821	N/A	N/A	24100.65341	N/A	N/A	18403.35441	22773.74787	N/A	N/A	33805.9009	N/A	17019.60245	N/A	25664.28105	18048.83793	5804.644292	N/A	21258.93022	15976.8387	N/A	N/A	15915.29619	N/A	17117.76733	22037.48468	11810.99474	N/A	N/A	N/A	N/A	N/A	N/A	5429.579557	35007.96501	N/A	N/A	5628.825168	N/A	N/A	22621.80646	N/A	N/A	26358.83172
PC 36:2; [M+H]+@5.30	PC 36:2; [M+H]+@5.30	786.6008	786.6018	5.3	41.82066657	N/A	21397.5922	N/A	37797.90555	N/A	N/A	25064.27126	13183.97268	50041.13063	58652.83585	22406.89377	N/A	N/A	34998.99129	N/A	N/A	82195.63223	42883.87253	N/A	53538.82786	16925.94718	34205.49935	45826.9904	N/A	16463.23891	73101.57405	N/A	95500.16979	40747.60238	142294.246	N/A	15729.98431	25638.79747	31607.40826	51269.53514	44069.68821	67402.44507	23912.72374	102817.9882	43784.97637	117294.1106	135460.0998	75385.52441	105487.8791	140905.8401	54323.17391	104049.5295	30115.78262	94059.17931	63052.97154	33601.1349	N/A	54908.4648	16414.50143	57394.51736	40848.85262	47685.85435	31977.0984	44602.1755	68513.86942	16313.78747	26040.10785	57715.08931	41075.17583	75392.89309	53851.85695	81028.87745	66500.43955	N/A	36310.98537	N/A	39011.09572	N/A	98326.08219	34714.1676	42495.78907	52107.15104	40798.08887	60262.26866
PC 36:2e; [M+H]+@7.61	PC 36:2e; [M+H]+@7.61	772.6215	772.6225	7.61	8.424969173	336772.4547	286577.0321	292942.8244	297360.2698	293962.2815	281202.7997	289940.2851	356225.2739	257066.0939	314924.4452	261791.4299	350015.9628	239177.7476	290464.5327	524172.0435	291874.1861	327180.3401	410850.8567	284384.7896	409061.6097	471428.6673	275071.9231	462335.0321	200049.339	304567.362	429606.6148	360517.2658	327254.066	260133.8104	313063.7934	307478.7838	192402.2072	350636.8756	203619.7119	243322.1126	242061.7047	428205.6598	237243.5839	283522.2325	285990.7636	296531.1951	426410.8536	351115.0127	297355.3871	281397.0385	444874.3266	356730.7319	497067.0622	409022.8166	333506.7954	286105.583	244933.545	357028.8082	439893.9755	222656.9322	221489.9994	278080.2827	353106.8971	311858.3908	265697.2282	287234.5144	203375.8638	254951.4069	311718.5987	313275.1923	227640.4015	226119.8692	283916.6845	297053.7033	258634.2214	465948.9493	398967.0214	388567.626	394898.5981	316746.8248	336072.305	375528.7563	338343.976	363347.7437
PC 36:3; [M+H]+@3.67	PC 36:3; [M+H]+@3.67	784.5851	784.5861	3.67	69.88864354	N/A	4649.462245	6839.147573	2495.265807	4685.879417	2231.252514	12255.80018	N/A	N/A	N/A	9694.842049	N/A	N/A	13561.44593	10413.3722	N/A	N/A	7463.027754	6886.745872	6280.576338	3125.121862	N/A	8667.856655	N/A	N/A	N/A	8091.155545	16833.55242	N/A	3151.106777	3600.480195	18821.71446	7678.543202	N/A	N/A	N/A	6754.190276	N/A	3969.591771	5607.940452	8416.370097	16117.49643	N/A	15033.83894	6082.460832	7035.976964	2630.555643	11114.96259	12565.44676	N/A	4051.103005	2846.950475	8867.561954	N/A	N/A	N/A	7135.736321	3822.235716	N/A	4430.095517	12259.99402	N/A	N/A	N/A	N/A	7035.263261	7128.989168	N/A	N/A	N/A	N/A	5564.374336	8643.489578	9128.602861	2842.351894	2741.231489	6233.143705	16913.96816	2817.514484
PC 36:3; [M+H]+@5.06	PC 36:3; [M+H]+@5.06	784.5851	784.5861	5.06	23.50175724	11139.34232	33866.44302	28807.52447	N/A	27816.09612	N/A	43742.88062	31097.30519	N/A	N/A	N/A	N/A	16960.62486	N/A	55784.94647	20153.94677	256332.5703	86466.08582	N/A	98593.68594	N/A	51042.61159	N/A	51411.14996	22124.86053	215281.5124	N/A	68035.92099	37221.86517	271732.4044	N/A	16834.99744	33076.41566	38713.25073	111061.0029	45283.19689	76303.27062	N/A	119586.1048	90758.99792	321008.2831	401095.3671	324438.3606	213141.5735	162833.4869	179301.4077	129189.2342	57139.25383	276710.5846	310755.8037	N/A	N/A	18995.70028	N/A	119537.4742	96761.0492	57979.51324	33353.56442	52298.99002	179761.9284	N/A	N/A	143937.0718	N/A	98023.73629	N/A	18708.18013	20773.33095	N/A	N/A	N/A	67347.94956	114093.5021	97081.23707	103890.092	108142.7814	111705.4975	66757.9845	136413.0493
PC 36:3; [M+H]+@5.31	PC 36:3; [M+H]+@5.31	784.5851	784.5861	5.31	23.50175724	11139.34232	33866.44302	28807.52447	40499.77273	27816.09612	N/A	43742.88062	31097.30519	N/A	N/A	47410.11699	N/A	16960.62486	57689.87445	55784.94647	20755.21972	256332.5703	86466.08582	N/A	98593.68594	N/A	51042.61159	59471.49455	51807.35807	22124.86053	215281.5124	N/A	68035.92099	37221.86517	271732.4044	N/A	16834.99744	26503.88082	38713.25073	111061.0029	45283.19689	76303.27062	N/A	119586.1048	90758.99792	321008.2831	401095.3671	324438.3606	213141.5735	162833.4869	179301.4077	129189.2342	57139.25383	276710.5846	310755.8037	N/A	33951.732	18995.70028	N/A	119537.4742	96761.0492	57979.51324	33353.56442	52298.99002	179761.9284	54713.31109	24825.88036	143937.0718	N/A	98023.73629	21772.00662	26513.81855	20773.33095	N/A	53995.89821	N/A	67347.94956	114093.5021	97081.23707	103890.092	108142.7814	111705.4975	66757.9845	136413.0493
PC 36:3; [M+H]+@6.59	PC 36:3; [M+H]+@6.59	784.5851	784.5861	6.59	11.06425106	26656525.57	25628790.23	25340153.53	24458504.4	24614139.98	23947261.04	25219370.78	25933834.93	25660365.23	32816390.4	28352853.08	23803899.64	29334018.61	27428920.84	35488915.35	33600041.78	20134543.44	34530468.24	24265770.85	27554328.17	22730645.83	20658962.79	39250816.33	28016109.14	26148170.85	31598025.42	25528069.09	24340639.08	31566452.85	31203234.92	27578027.04	29984372.25	29640585.81	25231181.86	31043173.31	22932991.42	27221768.39	21464994.7	24905749.16	17100178.42	30559594.38	27138120.15	29204629.56	23456234.23	39047032.45	29877905.72	23432503.1	29336886.02	28265031.49	21185612.97	27435926.21	28507805.85	28858872.42	25752415.68	27717340.1	30005726.57	23543755.67	29442756.59	32815890.88	27441185.18	26583539.03	28033605.76	29759337.44	26118311.67	27216720.62	19538592.22	28824165.57	24453536.06	34068132.04	24831144.58	34427732.5	36736220.01	36052697.68	29542306.77	30859926.45	28854971.24	27277121.22	28869457.79	31660912.05
PC 36:3e; [M+H]+@7.11	PC 36:3e; [M+H]+@7.11	770.6059	770.6069	7.11	17.80608593	514785.0951	476530.2318	463849.0669	454163.7351	459735.1613	434448.4226	449189.9957	551692.9106	351072.9733	421166.5302	352481.0213	434547.0072	312114.3831	362807.8241	480210.6458	452151.7025	360887.1835	338162.2459	523396.9604	325743.3151	351155.9266	305487.1616	466802.2021	288026.9492	350473.3413	473802.1483	395191.1733	313648.6541	479256.3857	365784.6268	596530.0541	466085.9392	513366.2484	338846.4835	353093.6436	424987.5921	579533.6478	306979.9937	310402.6546	351287.9211	416270.9479	374673.0504	354335.6031	510152.7689	504894.901	308841.3249	306444.9211	401178.0981	375498.6768	305197.786	429665.3085	384283.8228	286015.1253	288124.7115	390160.9397	285523.4481	286372.5867	380382.8434	306311.6881	314221.6822	343156.8616	353983.086	360313.7816	426653.2832	305449.0844	306683.7782	319322.1	337202.669	396336.3845	506865.9543	426784.2667	483217.4217	436233.721	620395.8512	421672.9617	385524.5557	399235.1295	383414.6496	409928.1733
PC 36:3e; [M+H]+@7.50	PC 36:3e; [M+H]+@7.50	770.6059	770.6069	7.5	14.27575214	282507.3485	293137.8319	264119.0984	283352.9321	265077.2264	272481.3924	263403.6905	230022.3657	132171.7951	181777.7988	139189.3555	218426.8967	184516.576	173742.4811	247952.5495	N/A	160382.2062	227661.9523	N/A	273618.1772	243039.4806	143527.4526	324243.4084	153804.1091	172955.5193	208898.5992	151797.5442	258962.6118	N/A	188305.1887	N/A	N/A	N/A	108374.9571	154995.649	108170.5433	N/A	192354.0115	194205.9862	127395.8346	169780.4006	320014.156	187577.9147	N/A	N/A	217428.4325	211860.3976	305419.9961	305509.1031	199500.8004	N/A	156297.9816	163994.8347	194973.9068	149431.6441	148942.7496	146340.3642	212791.9058	296562.583	190742.4608	179660.3495	139205.9716	177391.3273	138060.2707	166544.7927	159611.0372	132644.595	107206.8284	146306.7168	N/A	324854.1798	340053.3601	270042.7229	N/A	261764.8495	248533.1422	240119.0834	222837.31	253582.6197
PC 36:4; [M+H]+@3.48	PC 36:4; [M+H]+@3.48	782.5695	782.5705	3.48	52.98731804	371.3766742	N/A	2650.873843	5024.666868	N/A	4247.487995	18661.68088	N/A	12249.74524	16740.52905	N/A	12116.49992	16565.4588	N/A	11592.72444	13207.17728	4680.755827	11332.88132	N/A	15041.34077	N/A	7247.655296	12822.95517	4765.832224	N/A	6008.894811	12949.8597	N/A	22275.96513	5134.705253	17994.7472	N/A	N/A	9597.847174	N/A	5042.724371	6704.409338	15082.49158	N/A	8165.367822	N/A	N/A	9507.140062	N/A	6921.505622	N/A	N/A	23918.10312	4135.153039	13254.81337	6599.5298	N/A	5696.809019	15255.98235	21638.90149	8246.744574	12933.96493	N/A	3385.16964	4666.264241	N/A	4368.459309	4505.467305	6400.105284	N/A	10449.72751	33967.7758	N/A	N/A	9819.924046	N/A	N/A	N/A	10588.59785	6388.208071	N/A	N/A	15162.43323	23635.95994
PC 36:4; [M+H]+@4.42	PC 36:4; [M+H]+@4.42	782.5695	782.5705	4.42	19.94228394	N/A	N/A	11139.22643	N/A	13700.98936	13384.66749	N/A	N/A	N/A	30645.30701	20676.73936	4177.211609	N/A	23666.47667	N/A	N/A	18320.20366	N/A	28912.41337	N/A	13917.75563	30891.02544	15387.25477	31323.1908	29931.34964	N/A	N/A	43310.66536	12173.51326	N/A	2171.611195	45260.61306	8578.766325	N/A	N/A	32734.43961	16071.12292	N/A	N/A	35595.82056	91646.83863	153546.4924	11128.9603	N/A	N/A	40657.51809	N/A	36068.75741	N/A	81002.45105	N/A	6725.039391	N/A	18889.08873	19554.45382	N/A	19291.65638	12493.55756	N/A	N/A	17324.71819	6434.778573	70645.69	N/A	N/A	6959.066132	13628.85184	31734.29901	N/A	N/A	N/A	N/A	28660.22061	21245.83577	N/A	N/A	N/A	20083.90654	N/A
PC 36:4; [M+H]+@4.83	PC 36:4; [M+H]+@4.83	782.5695	782.5705	4.83	24.48388274	14136.66069	58077.04122	N/A	46548.87487	38614.4558	36634.16545	18916.58069	50008.20647	N/A	44585.9239	18988.47633	14816.42555	N/A	26859.81266	70121.37662	54974.19991	239023.2698	57399.21547	16492.56219	N/A	80314.90898	30891.02544	38164.37752	31323.1908	19552.73478	275894.1015	N/A	N/A	63693.75977	238934.1564	24777.04291	31591.34885	41552.29853	82450.17117	164025.8832	32734.43961	16071.12292	68014.8499	238620.1873	35595.82056	273384.9782	245764.4065	251142.4221	183535.2965	208869.1453	214559.6065	199184.2789	36068.75741	239570.0158	100435.345	N/A	18276.28458	N/A	18889.08873	N/A	139731.0923	95797.45559	12493.55756	76381.42352	196267.9298	32207.21517	19403.17125	70645.69	N/A	N/A	29497.63074	72375.9714	31734.29901	54619.73508	76983.92943	80722.34016	103062.3654	94197.05118	88691.83986	96954.83026	64470.15611	145381.2512	112242.0169	N/A
PC 36:4; [M+H]+@5.18	PC 36:4; [M+H]+@5.18	782.5695	782.5705	5.18	22.65746729	14136.66069	58077.04122	N/A	46548.87487	38614.4558	36634.16545	N/A	50008.20647	60649.13637	44585.9239	20386.93492	N/A	102701.8393	26859.81266	70121.37662	54974.19991	239023.2698	57399.21547	N/A	109741.0303	80314.90898	N/A	38164.37752	66393.38314	29859.16746	275894.1015	42709.03757	N/A	63693.75977	238934.1564	36220.2359	35661.19599	41552.29853	82450.17117	164025.8832	N/A	61605.76872	68014.8499	238620.1873	N/A	273384.9782	245764.4065	251142.4221	183535.2965	208869.1453	214559.6065	199184.2789	74547.31516	239570.0158	100435.345	N/A	18276.28458	82172.77355	45119.84644	92852.11936	139731.0923	95797.45559	N/A	76381.42352	196267.9298	32207.21517	19403.17125	141233.1365	41998.83272	145596.9575	26290.56808	72375.9714	N/A	54619.73508	76983.92943	80722.34016	103062.3654	94197.05118	88691.83986	96954.83026	64470.15611	145381.2512	112242.0169	110744.9992
PC 36:4; [M+H]+@6.26	PC 36:4; [M+H]+@6.26	782.5695	782.5705	6.26	5.121377394	29095456.93	21421731.43	27563784.07	26119898.98	25766956.14	26912520.12	21322097.1	21232291.08	18075731.72	16700743.1	13415078.71	22212627.04	17485054.31	15964900.53	17455292.03	14891174.27	14755825.26	18355425.32	19356841.04	20836599.06	20669966.98	16505912.84	20521662.44	17451547.81	12665414.73	16147094.57	13231695.17	9976534.322	14124959.37	15436311.45	21712441.59	15652538.81	15651967.15	14565945.83	16958557.81	15565242.85	11526178.25	21998322.36	15375947.09	13081311.95	20110912.48	12956587.2	14410871.73	16501588.03	13175899.2	15470816.45	13813935.48	13191910.61	16566684.26	13888910.22	26060655.47	18230885.36	12425184.07	17652936.24	22728297.51	11183111.04	15632195.01	14932031.31	18951950.37	17638388.14	15184703.56	16998818.26	17866736.27	13250085.81	16976366.82	15915761.03	17374915.21	13215567.93	16932330.24	22607747.42	17929475.94	19904066.35	20518746.28	17925144.23	19322994.41	18958243.96	18612096.78	17917758.99	18034566.06
PC 36:4e; [M+H]+@6.84	PC 36:4e; [M+H]+@6.84	768.5902	768.5912	6.84	7.332963834	2003015.618	1975136.126	1766931.547	1849717.639	1801912.385	1888949.547	1785777.329	1992196.066	1038510.153	1361521.682	870692.617	1833314.346	973825.1911	1190796.139	1405921.389	885200.2902	1134178.628	1474552.298	1301378.603	1365700.537	1361421.177	972697.0983	1704311.451	1165998.542	857053.563	1312797.327	1146360.881	1149714.447	789419.492	857863.7857	1548125.077	1000222.918	1229855.751	1003687.149	1283049.765	1408861.133	1142374.061	1403159.421	1005407.913	1098191.185	1113868.233	1019707.164	1014042.739	1123468.585	792638.4405	897286.1858	858175.3572	1166964.885	1337453.468	803356.4298	1392219.333	1365347.162	835504.0682	896188.004	1479072.184	653493.0181	1047729.753	1031701.001	1027998.138	1095114.773	1088090.98	1050832.873	1226576.394	1137323.989	921830.4354	1102241.817	1373289.437	1016277.547	1357976.127	1557868.161	1050665.433	1443286.901	1428072.31	1257723.893	1302155.127	1298644.31	1212484.43	1168840.272	1325208.6
PC 36:5; [M+H]+@4.60	PC 36:5; [M+H]+@4.60	780.5538	780.5548	4.6	37.98601832	7792.079994	15858.67813	11793.65279	10299.48374	11953.32442	18040.5354	N/A	11026.52279	17146.5227	25922.74836	9224.800574	N/A	31219.73927	22452.44411	N/A	N/A	232081.2922	70477.45657	16446.54037	27220.62991	78489.83084	52159.02978	N/A	85109.26675	8974.919837	160739.4655	N/A	105869.6508	37860.47696	163508.978	12255.99055	21488.06165	N/A	28312.57317	104617.3411	15524.23823	50082.54187	28266.81685	71746.51484	81167.07651	202999.1226	95831.61501	172078.3245	77572.78492	112113.9338	108776.7384	64293.45901	65231.33864	153187.505	86275.34003	29338.50284	N/A	N/A	27397.63263	65223.43014	37395.10089	54010.19515	20905.23627	23463.63291	157370.2738	N/A	7038.561713	72576.33546	17422.04967	89550.95101	22679.23978	15486.41888	11092.8403	16782.66417	N/A	8256.944812	68662.54211	76956.4008	N/A	30354.11071	29883.4959	80454.95158	78797.68526	90452.23537
